"REF_DATE","GEO","DGUID","Vehicle Type","Fuel Type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Prince Edward Island","2021A000211","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446858140","3.1.4.1","240","","","","0"
"2021","Prince Edward Island","2021A000211","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858141","3.1.5.1","1010","","","","0"
"2021","Prince Edward Island","2021A000211","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858142","3.1.6.1","129","","","","0"
"2021","Prince Edward Island","2021A000211","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446858143","3.1.7.1","9","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858144","3.2.1.1","107954","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858145","3.2.2.1","104389","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858146","3.2.3.1","2198","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858147","3.2.4.1","225","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858148","3.2.5.1","1010","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858149","3.2.6.1","129","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858150","3.2.7.1","3","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858151","3.3.1.1","44625","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858152","3.3.2.1","43394","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858153","3.3.3.1","341","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858154","3.3.4.1","162","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858155","3.3.5.1","641","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858156","3.3.6.1","87","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858157","3.3.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858158","3.4.1.1","34055","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858159","3.4.2.1","33503","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858160","3.4.3.1","106","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858161","3.4.4.1","63","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858162","3.4.5.1","342","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858163","3.4.6.1","40","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858164","3.4.7.1","1","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858165","3.5.1.1","23211","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858166","3.5.2.1","21577","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858167","3.5.3.1","1619","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858168","3.5.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858169","3.5.5.1","15","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858170","3.5.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858171","3.5.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858172","3.6.1.1","5989","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858173","3.6.2.1","5905","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858174","3.6.3.1","68","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858175","3.6.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858176","3.6.5.1","12","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858177","3.6.6.1","2","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858178","3.6.7.1","2","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858179","3.7.1.1","74","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858180","3.7.2.1","10","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858181","3.7.3.1","64","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858182","3.7.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858183","3.7.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858184","3.7.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858185","3.7.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858186","3.8.1.1","2274","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858187","3.8.2.1","921","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858188","3.8.3.1","1353","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858189","3.8.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858190","3.8.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858191","3.8.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858192","3.8.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858193","3.9.1.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858194","3.9.2.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858195","3.9.3.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858196","3.9.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858197","3.9.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858198","3.9.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Passenger cars, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858199","3.9.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858200","3.10.1.1","3","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858201","3.10.2.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858202","3.10.3.1","3","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858203","3.10.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858204","3.10.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858205","3.10.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858206","3.10.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858207","3.11.1.1","1018","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858208","3.11.2.1","256","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858209","3.11.3.1","762","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858210","3.11.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858211","3.11.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858212","3.11.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Pickup trucks, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858213","3.11.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858214","3.12.1.1","461","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858215","3.12.2.1","368","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858216","3.12.3.1","93","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858217","3.12.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858218","3.12.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858219","3.12.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Vans, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858220","3.12.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858221","3.13.1.1","792","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858222","3.13.2.1","297","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858223","3.13.3.1","495","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858224","3.13.4.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858225","3.13.5.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858226","3.13.6.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Other vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858227","3.13.7.1","0","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","All fuel types","Number of vehicles","Number","223","units","0","v1446858228","3.14.1.1","5101","","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Gasoline","Number of vehicles","Number","223","units","0","v1446858229","3.14.2.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Diesel","Number of vehicles","Number","223","units","0","v1446858230","3.14.3.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Battery electric","Number of vehicles","Number","223","units","0","v1446858231","3.14.4.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858232","3.14.5.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858233","3.14.6.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Total, vehicles weighing 11,794 kilograms or more","Other fuel types","Number of vehicles","Number","223","units","0","v1446858234","3.14.7.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","All fuel types","Number of vehicles","Number","223","units","0","v1446858235","3.15.1.1","95","","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Gasoline","Number of vehicles","Number","223","units","0","v1446858236","3.15.2.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Diesel","Number of vehicles","Number","223","units","0","v1446858237","3.15.3.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Battery electric","Number of vehicles","Number","223","units","0","v1446858238","3.15.4.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858239","3.15.5.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858240","3.15.6.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Buses","Other fuel types","Number of vehicles","Number","223","units","0","v1446858241","3.15.7.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","All fuel types","Number of vehicles","Number","223","units","0","v1446858242","3.21.1.1","4293","","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Gasoline","Number of vehicles","Number","223","units","0","v1446858243","3.21.2.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Diesel","Number of vehicles","Number","223","units","0","v1446858244","3.21.3.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Battery electric","Number of vehicles","Number","223","units","0","v1446858245","3.21.4.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858246","3.21.5.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858247","3.21.6.1","","x","","","0"
"2021","Prince Edward Island","2021A000211","Motorcycles and mopeds","Other fuel types","Number of vehicles","Number","223","units","0","v1446858248","3.21.7.1","","x","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","All fuel types","Number of vehicles","Number","223","units","0","v1446858249","4.1.1.1","677321","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Gasoline","Number of vehicles","Number","223","units","0","v1446858250","4.1.2.1","631698","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Diesel","Number of vehicles","Number","223","units","0","v1446858251","4.1.3.1","38011","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446858252","4.1.4.1","633","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858253","4.1.5.1","6144","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858254","4.1.6.1","596","","","","0"
"2021","Nova Scotia","2021A000212","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446858255","4.1.7.1","239","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858256","4.2.1.1","629930","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858257","4.2.2.1","606436","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858258","4.2.3.1","16070","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858259","4.2.4.1","631","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858260","4.2.5.1","6144","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858261","4.2.6.1","596","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858262","4.2.7.1","53","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858263","4.3.1.1","268953","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858264","4.3.2.1","259276","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858265","4.3.3.1","5255","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858266","4.3.4.1","425","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858267","4.3.5.1","3617","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858268","4.3.6.1","380","","","","0"
"2021","Nova Scotia","2021A000212","Passenger cars, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858269","4.3.7.1","0","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858270","4.4.1.1","206882","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858271","4.4.2.1","202847","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858272","4.4.3.1","1236","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858273","4.4.4.1","205","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858274","4.4.5.1","2386","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858275","4.4.6.1","203","","","","0"
"2021","Nova Scotia","2021A000212","Multi-purpose vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858276","4.4.7.1","5","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858277","4.5.1.1","121860","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858278","4.5.2.1","112796","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858279","4.5.3.1","8971","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858280","4.5.4.1","0","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858281","4.5.5.1","85","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858282","4.5.6.1","2","","","","0"
"2021","Nova Scotia","2021A000212","Pickup trucks, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858283","4.5.7.1","6","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858284","4.6.1.1","32132","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858285","4.6.2.1","31449","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858286","4.6.3.1","577","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858287","4.6.4.1","0","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858288","4.6.5.1","56","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858289","4.6.6.1","11","","","","0"
"2021","Nova Scotia","2021A000212","Vans, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858290","4.6.7.1","39","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858291","4.7.1.1","103","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858292","4.7.2.1","68","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858293","4.7.3.1","31","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858294","4.7.4.1","1","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858295","4.7.5.1","0","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858296","4.7.6.1","0","","","","0"
"2021","Nova Scotia","2021A000212","Other vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858297","4.7.7.1","3","","","","0"
"2021","Nova Scotia","2021A000212","Total, vehicles weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858298","4.8.1.1","12002","","","","0"
